date,MARUTI.NS,M&M.NS,TATAMOTORS.NS,BAJAJ-AUTO.NS,HEROMOTOCO.NS,EICHERMOT.NS,BHARATFORG.NS,BALKRISIND.NS,ASHOKLEY.NS,MRF.NS
02-11-2016,5794.600098,684.6500244,513.2999878,2818.800049,3326.899902,2477.975098,426.7749939,509.5249939,89.84999847,49569.10156
03-11-2016,5805.549805,680.4749756,510.2000122,2829.850098,3378.5,2454.939941,425.0499878,523.2999878,91.30000305,50264.30078
04-11-2016,5704.850098,686.1749878,512.2999878,2814.300049,3287.899902,2392.975098,416.9750061,495.2999878,90.90000153,50179.69922
07-11-2016,5715.950195,688.9749756,506.3500061,2824.100098,3358.600098,2402.155029,429.3250122,502.9249878,89.44999695,50851.94922
08-11-2016,5669,692.2999878,540.2000122,2865,3372.449951,2426.784912,424.7999878,507.2000122,91.75,52046.69922
09-11-2016,5392.950195,666.6749878,533.5,2778.550049,3235.899902,2333.125,438.8500061,511.4750061,91.40000153,52166.55078
10-11-2016,5328.5,660.6500244,533.7000122,2726.600098,3145.399902,2306.625,440.4249878,517.5,89.40000153,53515.44922
11-11-2016,5134.25,620.0999756,507.2999878,2647.600098,2975.300049,2168.52002,431.4249878,499.1499939,87.34999847,52576.89844
15-11-2016,4846.600098,619.1500244,457.3999939,2576.100098,2891.850098,2028.11499,446.25,482.2250061,82.65000153,50108.30078
16-11-2016,4990.799805,618.6749878,458.4500122,2605.649902,2909.550049,2111.669922,450.75,496.7749939,79,50548.44922
17-11-2016,4925.549805,609.8250122,472.8500061,2549.800049,2875.449951,2103.600098,449.875,482.2749939,78.80000305,49876.89844
18-11-2016,4950.899902,619.9249878,471.25,2574.800049,2935.399902,2179.22998,453.4249878,492.2749939,79.65000153,49080.5
21-11-2016,4787.450195,599.7000122,456.9500122,2524.399902,2925.850098,2036.160034,429,481.2250061,75.84999847,46672.35156
22-11-2016,4934.549805,609.5499878,464.8500061,2599.5,2997.699951,2065.304932,438.2250061,483.1749878,75.59999847,46947.19922
23-11-2016,4880.850098,595.9000244,471.5,2600.350098,3013.5,2096.034912,448.9500122,463.6499939,77.19999695,47513.75
24-11-2016,4830.149902,581.8499756,452.9500122,2630.899902,3051.949951,2035.660034,456.875,462.125,75.65000153,47214.75
25-11-2016,4873.600098,586.5,452.3500061,2613.050049,3045.949951,2022.255005,454.9249878,463.1000061,77,47270.5
28-11-2016,4893.75,581.25,454.7000122,2637,3106.399902,2021.390015,454.3999939,462.7749939,78.15000153,47574.05078
29-11-2016,5088.149902,592.9249878,459.8500061,2664.149902,3163.25,2129.405029,450.6749878,462.7749939,79.90000153,49118.94922
30-11-2016,5266,592.5499878,459.2999878,2685.149902,3166.050049,2161.97998,451.75,496.375,79.5,49900.10156
01-12-2016,5252.100098,580.0499878,448.2000122,2694.899902,3190.449951,2220.225098,448.8999939,595.1500244,77.55000305,48883.30078
02-12-2016,5068.100098,572.7750244,432.8999939,2701.350098,3183.649902,2275.620117,436.4750061,608.5,74.69999695,48841.60156
05-12-2016,5202.950195,590.6500244,439.2999878,2740.75,3224.350098,2274.834961,436.6499939,606.4500122,77.19999695,50469.30078
06-12-2016,5135.200195,587.7000122,441.1000061,2733.300049,3196.949951,2245.75,448.3999939,615.1500244,78.05000305,50304.69922
07-12-2016,5116.649902,591,445.3500061,2699.050049,3228.199951,2338.199951,457.625,599.8250122,76.69999695,50147.80078
08-12-2016,5234.600098,604.5999756,461.5499878,2778.600098,3316.25,2324.985107,481.75,600.0750122,77.90000153,51416.55078
09-12-2016,5235,594.1749878,464.1000061,2720.149902,3277.350098,2284.435059,480.2999878,583.8250122,79.55000305,53033.5
12-12-2016,5144.399902,582.7999878,454.3999939,2655.149902,3212.449951,2217.919922,484.0499878,595.5,79.5,52235
13-12-2016,5163.149902,583.7000122,470.6499939,2659.149902,3210.699951,2233.405029,499.5249939,596.625,77.90000153,52424.19922
14-12-2016,5141.049805,586.9749756,472.3500061,2648.5,3159.600098,2180.155029,487.125,578.4249878,77.19999695,52759.69922
15-12-2016,5152.049805,593.2750244,463.2000122,2670.649902,3169.449951,2151.530029,487.7000122,573.9749756,77.80000305,52613.39844
16-12-2016,5188.649902,590.5,473.1499939,2659.5,3127.899902,2175.909912,484.875,551.9249878,77.65000153,52154.69922
19-12-2016,5115.049805,588.5250244,471.7999878,2642.100098,3107.149902,2160.080078,483.625,565.4000244,78.69999695,51561.55078
20-12-2016,5108,589.2999878,473.1499939,2585.949951,3058.949951,2115.620117,474.9500122,559.125,76.90000153,49825.30078
21-12-2016,5137.850098,595.2249756,468.5,2585.25,3021.75,2130.469971,465.2250061,544.25,77.55000305,48855.14844
22-12-2016,5084.399902,591.7999878,469.6000061,2564.149902,2998.800049,2130.534912,456.4750061,525.2750244,77.44999695,48234.64844
23-12-2016,5197.149902,585.7999878,465.6499939,2618.800049,3040.100098,2092.189941,455.9750061,524.4749756,77.69999695,48996.5
26-12-2016,5167.350098,574.3499756,457.8500061,2600.699951,3007.600098,2027.280029,440.75,541.7000122,76.5,48319.44922
27-12-2016,5224,583.625,466.9500122,2633.800049,3034.949951,2070.10498,454.7000122,534.1500244,78.05000305,48692.94922
28-12-2016,5231.25,587.0499878,463.3500061,2633.149902,3001.600098,2088.47998,450,538.2750244,78.25,48485.94922
29-12-2016,5314.799805,587.4749756,470.8999939,2651.449951,3036.350098,2149.125,453.75,539.125,79,48893.80078
30-12-2016,5319.549805,592.3499756,472,2632.199951,3043.649902,2180.304932,453.2749939,551.25,80.09999847,48905.64844
02-01-2017,5466,614.9000244,487.0499878,2598.5,3030.550049,2252.39502,462.25,543.7750244,81,49084.39844
03-01-2017,5508.399902,611.2750244,481.1000061,2619.199951,2986.550049,2250.070068,461.0499878,548.5250244,81.05000305,50391.44922
04-01-2017,5502.149902,610.9749756,486.6499939,2684.100098,3004.899902,2219.649902,456.875,545.1500244,83.84999847,50386.10156
05-01-2017,5634.950195,613.6749878,502.1499939,2723.350098,3071.75,2232.435059,461.1749878,551.2750244,83.94999695,51710.64844
06-01-2017,5615.549805,610.2249756,497.75,2707.350098,3067.550049,2271.774902,456.0499878,548.1500244,85.30000305,51579.19922
09-01-2017,5658.5,602,500.1499939,2723.149902,3031.449951,2299.995117,453.7000122,544.8499756,84.94999695,51349.14844
10-01-2017,5674.850098,606.75,516.25,2740.75,3059,2300.5,465.375,543.6749878,84.94999695,53025.05078
11-01-2017,5762.350098,616,519.25,2718.550049,3084.25,2316.13501,476,550.875,85.59999847,55400
12-01-2017,5777.350098,606.7000122,518.25,2737.149902,3083.199951,2282.649902,475.75,550.1749878,84.30000305,55011.60156
13-01-2017,5699.5,608.9249878,514.8499756,2708.550049,3046.550049,2279.35498,471.7999878,539.75,84.55000305,53359.60156
16-01-2017,5676.899902,605.5,526.4000244,2721.649902,3091.75,2234.330078,467.8250122,540.7000122,85.59999847,53092.05078
17-01-2017,5669.399902,602.2249756,523.7000122,2728.899902,3132.649902,2235.014893,467.375,583.0750122,85.94999695,53678.80078
18-01-2017,5684.450195,607.2999878,522.4500122,2699.699951,3086.050049,2244.995117,470.5750122,587.7249756,86.90000153,53006.89844
19-01-2017,5718.350098,605.4000244,531.4500122,2695.300049,3102.350098,2282.205078,471.7250061,578.4749756,87.05000305,51992.19922
20-01-2017,5668.950195,596.0250244,523.2000122,2701.050049,3050.600098,2278.915039,462.2250061,562.4500122,85.55000305,51668.89844
23-01-2017,5700,594.4500122,532.7000122,2706.5,3096.800049,2273.695068,467.5499878,565.0250244,86.30000305,52351.69922
24-01-2017,5737.200195,610.3499756,541.5499878,2798.949951,3134.300049,2300.070068,470.625,563.2249756,88.69999695,52466.39844
25-01-2017,5802.549805,621.9000244,548.9000244,2849.649902,3247.449951,2299.094971,476.3250122,562.3499756,86.55000305,53066.69922
27-01-2017,5915.899902,625.8499756,541.9500122,2854.100098,3215.850098,2348.264893,472.875,567.3250122,92.44999695,53339.19922
30-01-2017,5894.950195,622.7999878,532.2999878,2825.050049,3194.699951,2323.439941,475.7250061,571.125,92.05000305,51929.89844
31-01-2017,5894.25,620.0499878,523.5499878,2833.449951,3172.350098,2302.844971,465.9750061,560.9000244,90.75,51659.5
01-02-2017,6179.200195,651.2000122,542.25,2854.149902,3286.949951,2402.965088,486.3250122,575,92.15000153,52585.10156
02-02-2017,6144.350098,632.4749756,531.5,2807.449951,3228.75,2377.915039,484.875,572.9249878,94.84999847,51590.89844
03-02-2017,6115.450195,630.3499756,522.5999756,2808.100098,3214,2338.590088,474.3999939,568.7999878,94.5,51059.44922
06-02-2017,6149.700195,632.9500122,525.8499756,2799.399902,3270.449951,2381.540039,494.5750122,569.7750244,95.09999847,50240.05078
07-02-2017,6213.200195,629.4749756,506.7999878,2769.800049,3259.800049,2378.389893,490.7749939,570.4749756,94.05000305,50434.75
08-02-2017,6194.649902,638.6500244,513.0499878,2781.899902,3222.550049,2395.935059,483.5249939,584.9500122,95.34999847,51604.44922
09-02-2017,6157.100098,645.8499756,512.8499756,2784.300049,3265.100098,2389.324951,508.875,592.25,95.30000305,51685.69922
10-02-2017,6112.25,638.8250122,509.5499878,2800.800049,3268.600098,2401.304932,505.7749939,591.125,92.94999695,51472.35156
13-02-2017,6022,649.3250122,505.2999878,2806.5,3226.550049,2485.88501,520.4500122,585,92.09999847,50827.25
14-02-2017,5939.850098,650.9249878,482.0499878,2778.100098,3162.949951,2531.534912,519.625,595.375,92.34999847,50195.19922
15-02-2017,5862.700195,650.4249878,436.4500122,2789.600098,3097.850098,2475.044922,509.875,580.2999878,93.19999695,49997.14844
16-02-2017,6024.549805,659.9249878,446,2783.649902,3124.449951,2533.129883,540.5499878,584.2750244,94.25,50538.05078
17-02-2017,5989.75,658.5750122,452.9500122,2778.899902,3087.199951,2504.030029,530.5250244,576.0499878,93.90000153,50102.19922
20-02-2017,6093.149902,657.9749756,455.4500122,2791.5,3102.100098,2513.905029,538.1500244,580.9500122,94.5,50414.75
21-02-2017,6063.149902,655.8250122,458.6499939,2799.25,3125.800049,2525.350098,540.5,585.9500122,95.09999847,50195.39844
22-02-2017,6079.649902,655.5999756,460.0499878,2799.75,3166.199951,2507.030029,532.4000244,586.2249756,92.5,49767.85156
23-02-2017,6031,652.4249878,462.3500061,2814.100098,3176.75,2487.77002,535.75,610.5999756,90.55000305,51499.05078
27-02-2017,5951.5,646.9249878,457.7999878,2795.050049,3175.899902,2433.735107,529.1749878,636,89,51437.14844
28-02-2017,5922.5,656.0750122,456.75,2755.899902,3138.100098,2413.01001,526.7249756,650.3250122,90.65000153,51835.05078
01-03-2017,5919.600098,674.375,449.4500122,2769,3178.149902,2370.969971,525.9749756,655.1500244,89.19999695,52819.39844
02-03-2017,5918.75,662.5,461.7000122,2832.050049,3229.300049,2344.89502,520.9000244,673.25,87.34999847,51951.60156
03-03-2017,5887.75,661.0250244,459.9500122,2832.800049,3272.850098,2308.929932,521.5,656.6749878,87.34999847,52072.85156
06-03-2017,5934.850098,664.9000244,470.7999878,2883.100098,3319.800049,2306.14502,536.4500122,661.0999756,90.5,52375.55078
07-03-2017,5888.5,660.125,467.5499878,2879.449951,3305.449951,2321.11499,524.5499878,658.9249878,91.19999695,52167.89844
08-03-2017,5864.149902,651.7750244,462.7999878,2869.949951,3272.699951,2344.834961,521.25,655.7249756,91.09999847,51527.80078
09-03-2017,5964.399902,651.9749756,467.6000061,2870.699951,3289,2339.695068,515.8499756,653.4000244,90.44999695,52031.35156
10-03-2017,5955.600098,651.375,469.1000061,2864.550049,3311.050049,2335.655029,516.3499756,661.1749878,90.55000305,52220.30078
14-03-2017,6132.399902,663,469.75,2866.699951,3357.449951,2400.125,517.75,670.25,90.80000305,52983.89844
15-03-2017,6137.350098,661.7750244,473.4500122,2873.100098,3401.100098,2413.340088,517.1500244,688.875,91.09999847,56836.60156
16-03-2017,6155.450195,660.4500122,480.9500122,2936.399902,3348,2451.47998,523.1500244,710.3499756,91.90000153,56425.55078
17-03-2017,6192.600098,651.9249878,476.5,2912.5,3346.100098,2469.139893,517.7999878,706.7000122,90.90000153,55427.85156
20-03-2017,6158.899902,650.0999756,476,2923.550049,3340.25,2509.929932,518.7750244,717.0750122,89.25,56019.35156
21-03-2017,6076.299805,647.2000122,473.75,2906.850098,3334.699951,2496.195068,508.9249878,719.3250122,88.75,58045.14844
22-03-2017,6005.799805,635.4249878,459.8999939,2853.800049,3314.600098,2454.100098,507.25,712.5999756,87.15000153,57849.19922
23-03-2017,6034.799805,637.2750244,472.8999939,2865.949951,3367.399902,2437.35498,504.1749878,706.9249878,87.05000305,59507.10156
24-03-2017,6004.649902,637.9000244,470.3999939,2843,3375.25,2435.014893,507.6000061,707.375,87.34999847,59308.80078
27-03-2017,5985.799805,632.875,464.75,2808.399902,3343.199951,2416.36499,509,709.625,85.75,59888.5
28-03-2017,5974.25,638.5,472.3999939,2824.850098,3326.899902,2489.774902,523.3250122,709.9749756,86.44999695,58315.35156
29-03-2017,5944.149902,635.3250122,469.0499878,2831.100098,3224.399902,2505.610107,517.75,720,84,59578.44922
30-03-2017,5956.600098,639.9249878,468.3999939,2822.850098,3231.649902,2565.85498,513.4249878,704.4000244,83,59823.64844
31-03-2017,6015.700195,643.4500122,465.8500061,2805.449951,3221.949951,2558.75,521.0499878,693.0750122,84.55000305,60954.44922
03-04-2017,6072,643.25,470.3999939,2783.600098,3202.149902,2554.36499,537.8250122,705,84.09999847,60993.55078
05-04-2017,6342.399902,645.375,473.5,2760.850098,3198.050049,2576.524902,536.6500244,700.7249756,84.90000153,60685.44922
06-04-2017,6291.649902,644.4500122,473.2000122,2806.300049,3206.300049,2559.629883,545.9000244,704.5999756,84.30000305,61104.85156
07-04-2017,6259.350098,637.7750244,468.2999878,2830.449951,3215.300049,2580.685059,534.2750244,697,83.59999847,61036.14844
10-04-2017,6268.850098,640.4000244,474.8999939,2837,3199.399902,2557.824951,540.7999878,697.7249756,82.40000153,60767.44922
11-04-2017,6247.799805,640.7750244,472.25,2822.449951,3202.199951,2588.044922,549,702.1500244,82.40000153,62063.39844
12-04-2017,6154.5,639.9749756,464.5499878,2839.5,3227.050049,2642.25,538.9000244,703.9500122,82.59999847,60527.10156
13-04-2017,6077.950195,640.25,453.3500061,2848.149902,3224.5,2608.564941,540.4500122,698.0499878,82.75,60566.55078
17-04-2017,6115.549805,634.6749878,449.2000122,2852.149902,3240.149902,2612.544922,529.8499756,702.6749878,82.75,61948.55078
18-04-2017,6137.149902,631.5750122,443.7000122,2824.399902,3226.25,2553.26001,518.0499878,699.7000122,81.59999847,62596.10156
19-04-2017,6196.950195,629.7249756,443.0499878,2808.699951,3199.75,2545.76001,524.4000244,702.375,81.30000305,63089.25
20-04-2017,6273.5,635.8499756,443.9500122,2831.5,3198.399902,2550.179932,541.0750122,709.9000244,81.94999695,63500.80078
21-04-2017,6185.799805,629.0999756,440.6000061,2824.300049,3203.199951,2561.054932,536.9500122,702.8499756,85.25,63283.69922
24-04-2017,6318.350098,632.2999878,443.8500061,2867.75,3204.399902,2609.314941,566.3250122,716.8250122,87.25,63995.35156
25-04-2017,6337.200195,653.7249756,445.6499939,2896.800049,3305.199951,2608.22998,567.5250244,733.4749756,88.15000153,66566.25
26-04-2017,6406.299805,676.375,450.7999878,2885.449951,3313.050049,2604.11499,557.0250244,777.5250244,87.84999847,68850.54688
27-04-2017,6374.049805,668.5999756,455.3500061,2866.050049,3300.800049,2597.389893,567.4000244,761.5750122,86.69999695,68495.60156
28-04-2017,6524.850098,667.7750244,458.8999939,2864,3318.600098,2606.800049,572.375,761.5499878,85.40000153,67909.20313
02-05-2017,6705.5,670.4749756,451.25,2898,3352.949951,2579.074951,581.7750244,769.4500122,83.65000153,68372.54688
03-05-2017,6644,674.3250122,446.6000061,2933.25,3376.5,2591.495117,575.9249878,762.5250244,82.80000305,68639.89844
04-05-2017,6639.799805,667.4500122,436.5,2942.550049,3395.649902,2576.429932,558.1749878,751.1749878,83.25,67022.54688
05-05-2017,6654.149902,660.625,419.6000061,2887.649902,3376.550049,2583.340088,549.5,758.9749756,83.19999695,68135.95313
08-05-2017,6630.549805,666.6749878,422.6499939,2856.949951,3401.25,2691.945068,549.75,772.125,83.40000153,67634.10156
09-05-2017,6629.299805,671.8250122,426.7999878,2873.149902,3282.350098,2712.850098,554.875,768.8499756,82.90000153,66683.04688
10-05-2017,6737.75,688.2000122,432.2999878,2904.800049,3323.850098,2786.929932,562.5499878,777.3499756,85.55000305,65936.70313
11-05-2017,6762.5,688.0750122,427.4500122,2998.449951,3461.800049,2946.905029,565.2750244,750.0750122,86.55000305,66055.95313
12-05-2017,6730.200195,683.9249878,430.8500061,3004.800049,3541.5,2917.834961,558.5999756,749.125,85.69999695,65455.14844
15-05-2017,6823.899902,687.8250122,431.8999939,2999.699951,3515.449951,2893.060059,561.0999756,751.7000122,86.19999695,65823.39844
16-05-2017,6953.950195,683.1749878,437.25,3024,3619.399902,2936.25,562.5750122,753.875,86.65000153,66093.35156
17-05-2017,6958.200195,689.4000244,449.1000061,3039.699951,3645.949951,2909.35498,562.0999756,770,88.05000305,68054.70313
18-05-2017,6831.049805,676.4249878,437.9500122,2973.100098,3592.050049,2835.72998,528.2249756,762.1749878,86.34999847,66960.39844
19-05-2017,6790.549805,666.7000122,443.3500061,2972.649902,3571.649902,2793.60498,527.9749756,751.4249878,85.15000153,65876.64844
22-05-2017,6701.700195,653.125,449.6499939,2914.149902,3562.449951,2718.98999,532.5,736.1500244,86,64254.05078
23-05-2017,6878.850098,665.875,450.5,2824.949951,3585,2759.824951,523.5250244,740.0999756,84.40000153,63976.14844
24-05-2017,6869.649902,654.3250122,469.5499878,2764.300049,3567.600098,2736.469971,542.1749878,745.7999878,82.34999847,62519.69922
25-05-2017,6985.700195,663.75,476,2822.800049,3625.850098,2800.945068,556.2999878,745.8250122,86.15000153,63820
26-05-2017,7064.799805,670.4249878,481.1000061,2814.100098,3618.399902,2835.13501,566.5999756,748.7750244,91.55000305,65401.80078
29-05-2017,7134.450195,680.0250244,481.5,2837.949951,3665.800049,2817.209961,567.6749878,730.1500244,91.75,64937.94922
30-05-2017,7147.5,680.5499878,481.2999878,2851.399902,3740.350098,2832.340088,572.375,738.875,93.75,65398.10156
31-05-2017,7211,708.4749756,476.1499939,2845.949951,3745.449951,2843.5,584.9249878,736.5750122,94.5,65559.10156
01-06-2017,7146.600098,712.625,476.6499939,2839.350098,3733.350098,2879.340088,602.9249878,793.9249878,91.09999847,68217.29688
02-06-2017,7114.700195,709.25,478.75,2852.850098,3849.75,2918.01001,596.5750122,780.6500244,92.84999847,67715.95313
05-06-2017,7125.700195,711.8499756,478.1499939,2898.399902,3834.949951,2932.550049,593.5999756,788.3499756,93,68334.25
06-06-2017,7112.100098,705.7249756,461,2873.550049,3799.949951,2919.120117,583.2999878,792.7999878,91.84999847,68820.5
07-06-2017,7205.700195,715.9500122,458,2876,3843.25,2971.320068,605.25,785.0750122,92.75,68985.95313
08-06-2017,7249.5,708.75,460.7999878,2868.149902,3784.449951,2969.10498,592.5250244,795.7750244,94.94999695,71129.64844
09-06-2017,7464.850098,713.3499756,467.1000061,2865.800049,3780.100098,2976.485107,587.6500244,794.9000244,94.90000153,72901.25
12-06-2017,7373.649902,711.7750244,456.25,2824.600098,3773.25,2935.344971,585.4249878,784.25,94.25,73331.60156
13-06-2017,7348.950195,708.8250122,449.5499878,2834.899902,3752.5,2912.125,582.3250122,776.6500244,95.25,72369.29688
14-06-2017,7351.049805,702.5999756,451.9500122,2825.149902,3789.050049,2904.949951,586.8250122,774.4749756,94.69999695,71102.14844
15-06-2017,7312.299805,693.8250122,448.2999878,2814.399902,3777.699951,2877.199951,582.2999878,773.9749756,94.25,72847.45313
16-06-2017,7263.899902,693.6500244,455.75,2809.800049,3783.550049,2874.689941,591.625,771.3250122,94.19999695,71978.10156
19-06-2017,7249.25,694.125,452.3500061,2827.75,3825.449951,2844.52002,590.6749878,804.8250122,94.05000305,71760.20313
20-06-2017,7207.25,694.7249756,467.3999939,2815.300049,3797,2791.73999,591.2000122,813.9249878,93,71656.20313
21-06-2017,7268.200195,693.5750122,457.2999878,2817.5,3769.25,2753.320068,584.0250244,832.7249756,93.69999695,71709.10156
22-06-2017,7316.100098,698.1500244,452.7000122,2845.699951,3730.699951,2768.084961,577.375,849.5499878,93.40000153,70975.89844
23-06-2017,7219.149902,688.0999756,443.1499939,2824.300049,3660.100098,2716.669922,554.7249756,848.5499878,92.34999847,69935.79688
27-06-2017,7183.350098,685.1500244,442.2999878,2779.300049,3695.199951,2666.10498,545.0999756,821.9000244,91.09999847,68585.54688
28-06-2017,7225.049805,678.0250244,442.5,2777.050049,3688.449951,2722.485107,529.5499878,821.0250244,92.19999695,68915.79688
29-06-2017,7224.350098,677.8250122,435.6000061,2801.300049,3716.350098,2734.004883,537.5499878,816.6749878,93.44999695,68638.95313
30-06-2017,7217.600098,674.2999878,432.5499878,2791.199951,3701.350098,2703.939941,546.3250122,831.5499878,93.84999847,68325.89844
03-07-2017,7354,683.2249756,430.25,2789.350098,3776.100098,2776.679932,554.0499878,840.125,100.3000031,70859.5
04-07-2017,7376.149902,677.5750122,426.8999939,2769.649902,3703.350098,2785.094971,549.2249756,831.0750122,99.34999847,70350.29688
05-07-2017,7377.649902,692.5,431.75,2771.25,3709.75,2806.709961,555.3499756,857.0250244,101.5999985,70607.39844
06-07-2017,7474.049805,688.0250244,437.1000061,2728.600098,3725.350098,2768.909912,554,861.7000122,102.1999969,70270.64844
07-07-2017,7432.799805,688,436.8500061,2708.25,3681.649902,2785.225098,560.4249878,852.4249878,103.9000015,69809.29688
10-07-2017,7430.450195,683.7000122,446.9500122,2730.649902,3731,2793.129883,560.25,849.9249878,105.1500015,69600.25
11-07-2017,7457,695.0750122,456.9500122,2792.75,3748.300049,2813.090088,551.4249878,844.2000122,105.0999985,69120.04688
12-07-2017,7476.649902,688.3499756,461,2785.850098,3718.75,2825.850098,560.125,842.375,106.4000015,69976.60156
13-07-2017,7567.549805,685.2000122,459.0499878,2789.75,3750.949951,2805.594971,560.4000244,847.8250122,106.25,69662.04688
14-07-2017,7557.25,687.7750244,451.2999878,2809.800049,3758.050049,2790.715088,560.0499878,839.125,105.4000015,69516.25
17-07-2017,7522.299805,692.2999878,454.1499939,2821.25,3764.350098,2805.955078,572,839.25,108.25,70072.70313
18-07-2017,7549.350098,690.0750122,456.1499939,2831.75,3783.949951,2859.850098,571.5750122,824.3250122,105.4499969,69930.45313
19-07-2017,7561.5,691.2000122,460.6000061,2823.699951,3770.649902,2921.5,574.4749756,823.4249878,106.8499985,70221.5
20-07-2017,7490.950195,696.7249756,460.1499939,2818.600098,3729.899902,2925.264893,567.2249756,820.25,105.9000015,69159.04688
21-07-2017,7543,693.0250244,464.6000061,2815.800049,3682,2890.314941,567.75,815.9749756,103.1999969,68878.45313
24-07-2017,7554.549805,694.4749756,464,2826.75,3692.300049,2884.375,565.2249756,808.125,104,68908.89844
25-07-2017,7504.850098,694.9000244,456.1000061,2847.699951,3709.050049,2840.745117,561.2750244,829.625,104.9499969,70334.29688
26-07-2017,7565.25,706.75,457.2999878,2841.350098,3717.449951,2900.245117,569.2750244,809.375,106.1500015,69989.85156
27-07-2017,7599.600098,699.0999756,445.3999939,2840.300049,3703.550049,2910.225098,569.4500122,800.5750122,105,68706.5
28-07-2017,7630.450195,696.0999756,445.8500061,2828.149902,3630.300049,2938.840088,575.5499878,806.6500244,109.4000015,69119.70313
31-07-2017,7750.049805,701.6500244,444.6000061,2808.550049,3655.75,3008.120117,574.3499756,812.8499756,109.5,69198.75
01-08-2017,7856.100098,714.625,446.8999939,2823.399902,3727.850098,3150.47998,575.0499878,802.0499878,111.0500031,69393.10156
02-08-2017,7795.5,707.2999878,440.3500061,2802.899902,3802.600098,3115.379883,578.1749878,809.75,109.3499985,70810.39844
03-08-2017,7737.399902,708.25,431.4500122,2834.25,3838.350098,3072.60498,581.2249756,797.0499878,108.9000015,69150.39844
04-08-2017,7770.299805,709.0250244,435.6000061,2874.649902,3956.550049,3163.725098,577.7249756,795.2000122,109.1999969,66361.14844
07-08-2017,7838.649902,700.375,430,2889.25,3952.699951,3196.985107,580.7750244,825.0750122,111.1999969,67821.20313
08-08-2017,7755.899902,700,430,2911.600098,3913.399902,3212.084961,594.3250122,808.7750244,112.0999985,66722.25
09-08-2017,7661.600098,696.1500244,416.0499878,2831.149902,3883.75,3148.909912,582.875,793.9500122,109.5999985,65946.95313
10-08-2017,7578.75,693.5250244,380.2000122,2796.199951,3889.550049,3011.169922,571.4249878,764.6749878,103.4499969,64100.69922
11-08-2017,7457.399902,674.0250244,374.5,2788.199951,3840.899902,2962.735107,579.4500122,754.9500122,102.6500015,63922
14-08-2017,7608.450195,677.875,375.3999939,2831.600098,3957.050049,3038.560059,590.4000244,765.625,104.75,63770.64844
16-08-2017,7701.149902,685.5999756,389.25,2849.199951,4022.100098,3061.699951,593.6500244,776.2999878,104.75,65783
17-08-2017,7582.450195,683.5,385.2999878,2825.850098,3997.850098,3092.800049,592.9249878,762.0250244,105.3000031,64484.5
18-08-2017,7598.799805,685,380.3999939,2811.350098,3986.699951,3151.14502,584.9749756,744.4000244,103.6500015,63684.14844
21-08-2017,7501.899902,689.3250122,374.3500061,2766.5,3972.050049,3163.425049,567.9249878,735.5499878,102.25,63419.80078
22-08-2017,7496.100098,687.3250122,373.6000061,2740.550049,3888.050049,3097.715088,568.3250122,739.7249756,100.3499985,62555.69922
23-08-2017,7573.049805,687.0999756,379.9500122,2754.649902,3888.899902,3064.824951,582.9749756,793.1749878,102.6999969,62805.85156
24-08-2017,7612.850098,687.5750122,384.1499939,2728.550049,3882.649902,3075.090088,573.9749756,788.1749878,103,63049.69922
28-08-2017,7579,686.5250244,379.2999878,2742.050049,3959.199951,3128.834961,580.9749756,771.4000244,105.6999969,62811.10156
29-08-2017,7521.5,688.4749756,376.1000061,2726.600098,3945.699951,3085.915039,564.5499878,773.7000122,105.0500031,62907.94922
30-08-2017,7557.450195,679.0750122,378.5,2750.550049,3988.100098,3098.399902,571.9500122,780.0750122,107.3000031,62944.75
31-08-2017,7700.299805,672.4000244,376.5499878,2814.5,3995.100098,3145.084961,563.9000244,784.0499878,107.0999985,64089.60156
01-09-2017,7812.299805,673.7999878,390.8500061,2916.350098,4048.949951,3177.23999,566.5,826.375,112.8499985,65293.85156
04-09-2017,7821.5,664.1500244,383.3999939,2915.149902,3978.899902,3175.35498,562.5750122,808.2750244,113.3499985,64240.14844
05-09-2017,7817.200195,662.3250122,388.1499939,2950.699951,3970.449951,3193.530029,566.1500244,812.6500244,113,64573.35156
06-09-2017,7846.649902,658.2750244,382.7000122,2920.550049,3950.649902,3208.26001,565.3499756,804.7750244,112.1500015,64990
07-09-2017,7919.200195,669.9749756,378.1499939,2965.449951,3982.899902,3286.195068,578.7999878,820.8499756,111.9000015,64429.75
08-09-2017,7970.75,647.7000122,375.0499878,2915.449951,3956.050049,3261.774902,580.5,813.5250244,115.1500015,63816.85156
11-09-2017,8142.399902,640.0999756,375.2999878,2929.600098,3944.5,3249.860107,590.0999756,841.3499756,116.1999969,64449.60156
12-09-2017,8154.5,650.375,388.25,2935.75,3918.899902,3266.185059,614.2999878,844.9749756,118.3000031,65270.80078
13-09-2017,8122.600098,653.6749878,389.6499939,2934.949951,3893.550049,3222.639893,612.9249878,835.2750244,117.6999969,64334.30078
14-09-2017,8070.25,645.375,404.3999939,2928.350098,3891.25,3206.52002,629.3250122,835.125,117.0500031,63840.35156
15-09-2017,8099.75,647.125,401.75,3025.600098,3888,3200.794922,620.125,840.4000244,116.8000031,64544.30078
18-09-2017,8157.850098,647.5,404.9500122,3137.399902,3949.899902,3276.610107,623.3250122,872.7249756,118.5500031,64916.05078
